stop_id,stop_name,stop_lat,stop_lon
1709,HIGH & CEDAR,36.85215,-76.37944
1710,HIGH & STERLING POINT,36.85189,-76.37928
1711,HIGH & ORANGE,36.83924,-76.35367
1712,HIGH & WILLIAMSBURG,36.83483,-76.32002
1713,HIGH & LOUDOUN,36.83430,-76.34340
1714,HIGH & JAMESTOWN,36.83473,-76.32419
1715,HIGH & COURT,36.83537,-76.30117
1716,HIGH & WASHINGTON,36.83531,-76.30437
1717,HIGH & CHESTNUT,36.83521,-76.30880
1725,ELM & SOUTH,36.83085,-76.31283
1726,ELM & DUKE,36.82752,-76.31265
1727,LINCOLN & CAMDEN,36.82448,-76.31330
1729,LINCOLN & CHARLESTON,36.82439,-76.31683
1730,LINCOLN & DES MOINES,36.82433,-76.31862
1731,LINCOLN & AZALEA,36.82427,-76.32038
1732,LINCOLN & DEEP CREEK,36.82425,-76.32161
1734,LINCOLN & NASHVILLE,36.82416,-76.32410
1735,COLUMBUS & DALE,36.82369,-76.32513
1736,COLUMBUS & PALMER,36.82269,-76.32509
1737,COLUMBUS & DALE,36.82121,-76.32502
1738,DEEP CREEK & GRAHAM,36.81835,-76.32588
1739,DEEP CREEK & PORTSMOUTH,36.81602,-76.32910
1740,DEEP CREEK & BALDWIN,36.81334,-76.32865
1741,DEEP CREEK & CHARLES,36.81163,-76.32780
1742,DEEP CREEK & BENTON,36.80964,-76.32889
1743,GREENWOOD & MAUPIN,36.80647,-76.33231
1752,MCLEAN & GYGAX,36.80705,-76.34802
1755,GREENWOOD & INDEPENDENCE,36.80623,-76.33563
1756,GREENWOOD & MAUPIN,36.80637,-76.33252
1757,GREENWOOD & DEEP CREEK,36.80649,-76.32923
1758,DEEP CREEK & DEKALB,36.80897,-76.32907
1759,DEEP CREEK & EDISON,36.81246,-76.32806
1760,DEEP CREEK & PENNOCK,36.81457,-76.32929
1761,DEEP CREEK & FREDERICK,36.81771,-76.32684
1762,COLUMBUS & LEXINGTON,36.82008,-76.32445
1763,COLUMBUS & JEFFERSON,36.82103,-76.32489
1764,COLUMBUS & PALMER,36.82251,-76.32497
1765,COLUMBUS & LINCOLN,36.82400,-76.32503
1766,LINCOLN & NASHVILLE,36.82406,-76.32432
1767,LINCOLN & EVERGREEN,36.82409,-76.32339
1768,LINCOLN & DEEP CREEK,36.82415,-76.32150
1769,LINCOLN & AZALEA,36.82417,-76.32060
1770,LINCOLN & PIEDMONT,36.82420,-76.31975
1771,LINCOLN & LANSING,36.82426,-76.31795
1772,LINCOLN & RICHMOND,36.82431,-76.31618
1773,LINCOLN & CAMDEN,36.82439,-76.31352
1774,ELM & RANDOLPH,36.82582,-76.31243
1775,ELM & SOUTH,36.83066,-76.31270
1780,GEORGE WASHINGTON & VICTORY,36.79428,-76.32799
1781,GEORGE WASHINGTON & WINTERGREEN,36.79059,-76.33062
1784,CAMELOT & GEORGE WASHINGTON,36.77978,-76.33745
1785,KING AUTHUR & AARON,36.78324,-76.34663
1786,AARON & GAUNTLET,36.78474,-76.35115
1787,AARON & SIR GALAHAD,36.78432,-76.35414
1788,AARON & SIR KAY,36.78357,-76.35806
1789,SIR LANCELOT & CAMELOT,36.78139,-76.35908
1790,SIR LANCELOT & MOAT,36.77884,-76.35738
1791,GUENEVERE & SIR MELIOT,36.77943,-76.35063
1792,GUENEVERE & SIR GAWAINE,36.77900,-76.34841
1793,KING ARTHUR & ERIC,36.78025,-76.34712
1794,CAMELOT & CASTLE,36.78143,-76.34521
1795,CANAL & BROADMOOR,36.77391,-76.32465
1798,MILITARY & CANADIAN,36.77694,-76.26952
1800,MILITARY & CANADIAN,36.77722,-76.26949
1801,CANAL & MILITARY,36.77369,-76.32450
1802,GILMERTON & ALBERT,36.77983,-76.33139
1804,PORTSMOUTH & RODMAN,36.81565,-76.34180
1805,GEORGE WASHINGTON & DELWOOD,36.78784,-76.33235
1806,GEORGE WASHINGTON & WINTERGREEN,36.79038,-76.33062
1807,PORTSMOUTH & ROANOKE,36.81804,-76.32113
1808,PORTSMOUTH & COLUMBUS,36.81747,-76.32378
1809,PORTSMOUTH & DAHLIA (far),36.81622,-76.33168
1810,PORTSMOUTH & ARCADIA,36.81604,-76.33418
1811,PORTSMOUTH & MAGNOLIA,36.81592,-76.33626
1813,PORTSMOUTH & TRUXTON,36.81574,-76.33991
1815,PORTSMOUTH & DEEP CREEK,36.81659,-76.32769
1816,PORTSMOUTH & TRUXTON,36.81566,-76.33959
1818,GATEWAY & TWIN PINES,36.87474,-76.39982
1819,CHURCHLAND & TYRE NECK,36.86314,-76.39464
1820,TOWNE POINT & DUNKIRK,36.86695,-76.40008
1823,TOWNE POINT & MAGNOLIA,36.87380,-76.40926
1824,TOWNE POINT & PINEBARK,36.87406,-76.40557
1825,TOWNE POINT & PEPPERWOOD,36.87299,-76.40218
1826,TOWNE POINT & DUNKIRK,36.86679,-76.40015
1827,CHURCHLAND & TOWNPOINT,36.86531,-76.39900
1828,TOWNE POINT & YAUPON,36.87403,-76.41250
1830,POINDEXTER & B,36.81903,-76.27270
1831,POINDEXTER & JACKSON,36.81840,-76.27373
1832,POINDEXTER & RODGERS,36.81781,-76.27487
1833,POINDEXTER & STEWART,36.81662,-76.27703
1834,BAINBRIDGE & OHIO,36.81457,-76.27863
1835,BAINBRIDGE & JEFFERSON,36.81361,-76.27844
1836,BAINBRIDGE & HOLLY,36.80977,-76.27765
1837,BAINBRIDGE & BYRD,36.80890,-76.27745
1838,BAINBRIDGE & LESTER,36.80770,-76.27715
1839,BAINBRIDGE & HUGHES,36.80612,-76.27669
1840,BAINBRIDGE & BEECH,36.80447,-76.27626
1841,BAINBRIDGE & HARVARD,36.79736,-76.27735
1842,BAINBRIDGE & ROWLAND,36.79609,-76.27788
1843,BAINBRIDGE & HILL,36.79189,-76.27961
1844,BAINBRIDGE & ROSEMONT,36.79026,-76.28027
1845,BAINBRIDGE & GODWIN,36.78818,-76.28109
1846,BAINBRIDGE & BURROW,36.78577,-76.28205
1847,BAINBRIDGE & YAGER,36.78053,-76.28415
1848,LIBERTYVILLE & BAINBRIDGE,36.75725,-76.28414
1849,LIBERTYVILLE & CHANNEL,36.75714,-76.28060
1850,CAMPOSTELLA & MARCUS,36.76165,-76.27605
1851,CAMPOSTELLA & WADENA,36.77284,-76.27108
1852,CAMPOSTELLA & LINDALE,36.77680,-76.26787
1855,CAMPOSTELLA & LINDALE,36.77701,-76.26785
1856,CAMPOSTELLA & CAROLYN,36.77529,-76.26920
1857,CAMPOSTELLA & BURNS,36.77240,-76.27147
1858,CAMPOSTELLA & GREAT BRIDGE,36.76118,-76.27692
1859,MAINS CREEK & GREAT BRIDGE,36.75531,-76.27263
1860,LIBERTYVILLE & CHANNEL,36.75723,-76.28037
1861,BAINBRIDGE & OUTLAW,36.76281,-76.28861
1862,BAINBRIDGE & GREAT BRIDGE,36.76940,-76.28845
1863,BAINBRIDGE & MCCLOUD,36.77298,-76.28702
1864,BAINBRIDGE & YAGER,36.78049,-76.28403
1865,BAINBRIDGE & BURROW,36.78556,-76.28200
1866,BAINBRIDGE & ROSEMONT,36.79005,-76.28022
1867,BAINBRIDGE & FRANKLIN,36.79283,-76.27908
1869,BAINBRIDGE & CHESAPEAKE,36.80526,-76.27634
1870,BAINBRIDGE & HUGHES,36.80596,-76.27652
1871,BAINBRIDGE & WILBUR,36.80801,-76.27711
1872,BAINBRIDGE & JEFFERSON,36.81345,-76.27827
1873,BAINBRIDGE & OHIO,36.81495,-76.27857
1874,POINDEXTER & DECATUR,36.81718,-76.27614
1875,POINDEXTER & JACKSON,36.81857,-76.27316
1876,LIBERTYVILLE & BAINBRIDGE,36.75718,-76.28772
1877,PORTSMOUTH & ROYAL,36.81582,-76.33657
1878,PORTSMOUTH & ARCADIA,36.81593,-76.33440
1880,PORTSMOUTH & EVERGREEN (Pines),36.81771,-76.32221
1882,PORTSMOUTH & DES MOINES,36.81846,-76.31859
1883,PORTSMOUTH & BEECH,36.81908,-76.31550
1884,PORTSMOUTH & OAK,36.81933,-76.31384
1885,PORTSMOUTH & ELM,36.81915,-76.31126
1886,PORTSMOUTH & PEACH,36.81875,-76.30879
1904,AIRLINE & QUAILSHIRE,36.79383,-76.40112
1905,AIRLINE & MAPLEFIELD,36.79746,-76.39632
1910,OCEAN VIEW & 2ND BAY,36.93550,-76.21434
1911,HAMPTON & 38TH,36.87936,-76.30223
1912,PRINCESS ANNE & VINCENT,36.85954,-76.25044
1913,BEST SQUARE,36.84880,-76.21152
1914,MCLEAN & BELMONT,36.81161,-76.35269
1915,AIRLINE & CHOWAN,36.81068,-76.36480
1916,AIRLINE & CITY PARK 1,36.80891,-76.36977
1917,AIRLINE & CITY PARK 2,36.80831,-76.37154
1918,AIRLINE & LANCER,36.80678,-76.37671
1919,AIRLINE & ELMHURST,36.80553,-76.38093
1920,AIRLINE & AHOY,36.79947,-76.39314
1921,AIRLINE & HOLLEY COVE,36.79765,-76.39622
1922,SUNKIST & AIRLINE,36.79294,-76.40208
1923,AIRLINE & BROOKESHIRE,36.79654,-76.39788
1924,AIRLINE & AHOY,36.79957,-76.39277
1925,AIRLINE & ELMHURST,36.80564,-76.38017
1926,AIRLINE & LANCER,36.80661,-76.37688
1927,AIRLINE & CITY PARK,36.80870,-76.37005
1928,AIRLINE & HYMAN,36.81116,-76.36315
2000,NEWPORT NEWS TRANSFER CENTER,36.98347,-76.43402
2001,WASHINGTON & 29TH,36.98058,-76.43218
2002,WASHINGTON & 26TH,36.97856,-76.43093
2003,25TH & HUNTINGTON,36.97816,-76.42932
2004,25TH & JEFFERSON,36.98163,-76.42055
2005,25TH & MADISON,36.98245,-76.41848
2006,25TH & MARSHALL,36.98353,-76.41577
2007,25TH & WICKHAM,36.98461,-76.41305
2008,25TH & ORCUTT,36.98521,-76.41152
2009,25TH & ROANOKE,36.98639,-76.40858
2010,25TH & OAK,36.98827,-76.40379
2011,25TH & PARISH,36.98938,-76.40106
2012,25TH & BUXTON,36.99079,-76.39756
2013,25TH & MAPLE,36.99200,-76.39615
2014,25TH & PINE,36.99275,-76.39526
2015,25TH & HICKORY,36.99341,-76.39447
2016,KECOUGHTAN & PEAR,36.99453,-76.39315
2017,KECOUGHTAN & LOCUST,36.99625,-76.39113
2018,KECOUGHTAN & HOLLYWOOD,36.99798,-76.38906
2019,KECOUGHTAN & CLAREMONT,36.99889,-76.38795
2020,KECOUGHTAN & ROBINSON,37.00103,-76.38158
2021,KECOUGHTAN & WYTHE,37.00208,-76.37967
2022,KECOUGHTAN & CHESTERFIELD,37.00261,-76.37868
2023,KECOUGHTAN & POWHATAN,37.00368,-76.37663
2024,KECOUGHTAN & OCANOE,37.00473,-76.37462
2025,KECOUGHTAN & RALEIGH,37.00576,-76.37268
2026,KECOUGHTAN & HAMPTON ROADS,37.00720,-76.36997
2027,KECOUGHTAN & ALLEGHANY,37.00754,-76.36843
2028,KECOUGHTAN & ALGONQUIN,37.00779,-76.36523
2029,KECOUGHTAN & EAST,37.00804,-76.36187
2030,KECOUGHTAN & LASALLE,37.00835,-76.35902
2031,KECOUGHTAN & REGENT,37.00914,-76.35648
2032,KECOUGHTAN & ARMSTRONG,37.00950,-76.35525
2033,KECOUGHTAN & ELIZABETH,37.01081,-76.35312
2034,KECOUGHTAN & IVY HOME,37.01268,-76.35296
2035,KECOUGHTAN & EARL,37.01464,-76.35290
2036,KECOUGHTAN & SUNSET,37.01625,-76.35286
2037,KECOUGHTAN & COLUMBIA,37.01905,-76.35259
2038,KECOUGHTAN & VICTORIA,37.02031,-76.35253
2039,KECOUGHTAN & NEWPORT NEWS,37.02170,-76.35244
2040,KECOUGHTAN & CHAPEL,37.02361,-76.35229
2041,LAFAYETTE & LENS,36.87598,-76.25682
2042,PEMBROKE & CYPRESS,37.03314,-76.33007
2045,EATON & MILL POINT,37.02737,-76.34181
2046,KING & PEMBROKE,37.02950,-76.34516
2047,HAMPTON TRANSFER CENTER (HTC),37.03065,-76.34671
2048,KING & HUFFMAN,37.03590,-76.34715
2049,KING & SALISBURY,37.03681,-76.34739
2050,KING & RIP RAP,37.03946,-76.34815
2051,KING & PLAZA,37.04169,-76.34834
2052,SALEM & DOOLITTLE,37.04417,-76.35098
2053,DOOLITTLE & LANGLEY SQUARE,37.04445,-76.35419
2054,DOOLITTLE & SELDENDALE,37.04463,-76.35863
2056,ARMISTEAD & LAKE HAMPTON,37.03639,-76.36689
2057,ARMISTEAD & WESTMINSTER,37.03948,-76.37310
2058,ARMISTEAD & PINE CHAPEL,37.04104,-76.37641
2059,PINE CHAPEL & BARRACK,37.03989,-76.37843
2060,SAVILLE & PINE CHAPEL,37.03848,-76.38188
2061,SAVILLE & MERCURY,37.04037,-76.38289
2062,1ST VIEW & A VIEW,36.95494,-76.25486
2063,COLISEUM & CUNNINGHAM,37.04483,-76.38988
2064,CUNNINGHAM & COLISEUM,37.04684,-76.39251
2065,1ST VIEW & SAINT GEORGE,36.94790,-76.26425
2066,1ST VIEW & BAY,36.94513,-76.27056
2067,CUNNINGHAM & SLOOP,37.04213,-76.40214
2068,TODDS & MERCURY,37.03977,-76.40297
2069,POWER PLANT & MERCURY,37.03796,-76.40039
2070,QUEEN & WEAVER,37.03547,-76.39804
2071,WEAVER & ROXBURY,37.03417,-76.40035
2072,WEAVER & ABERDEEN,37.03218,-76.40445
2073,WEAVER & ABERDEEN 2,37.03198,-76.40683
2074,WEAVER & MARY PEAKE,37.03180,-76.40834
2075,WEAVER & TWIN OAKS,37.03130,-76.41069
2076,WEAVER & HICKORY HILL,37.03024,-76.41285
2077,WEAVER & BIG BETHEL,37.02700,-76.41930
2078,WEAVER & MANCHESTER,37.02581,-76.42166
2079,WEAVER & MARTHA LEE,37.02494,-76.42322
2080,79TH & MERRIMAC,37.02351,-76.42631
2081,79TH & CHESTNUT,37.02309,-76.42736
2082,79TH & ROANOKE,37.02140,-76.43160
2083,79TH & ORCUTT,37.02074,-76.43324
2084,1ST VIEW & BAY,36.94504,-76.27050
2085,1ST VIEW & SAINT GEORGE,36.94820,-76.26332
2086,1ST VIEW & PORTVIEW,36.95509,-76.25456
2088,MERCURY & NEWMARKET NORTH,37.02093,-76.44175
2089,WARWICK & 75TH,37.01455,-76.44848
2090,73RD & WARWICK,37.01252,-76.44789
2091,EATON & MILL POINT,37.02722,-76.34208
2092,PARISH & 26TH,36.98972,-76.40108
2100,73RD & BELVEDERE,37.01190,-76.44946
2101,75TH & RIVER,37.01320,-76.45134
2102,75TH & WARWICK,37.01438,-76.44850
2103,WARWICK & REBEL,37.01529,-76.44878
2104,MERCURY & JEFFERSON,37.02024,-76.44270
2105,MARSHALL & 80TH,37.01977,-76.43811
2106,79TH & MARSHALL,37.01915,-76.43703
2107,79TH & ORCUTT,37.02058,-76.43338
2108,79TH & ROANOKE,37.02142,-76.43129
2109,79TH & CHESTNUT,37.02309,-76.42710
2110,79TH & MERRIMAC,37.02360,-76.42582
2111,WEAVER & MARTHA LEE,37.02489,-76.42312
2112,WEAVER & MANCHESTER,37.02589,-76.42129
2113,WEAVER & BIG BETHEL,37.02714,-76.41881
2114,WEAVER & WOODBURY FOREST,37.02936,-76.41438
2115,WEAVER & GUMWOOD,37.03076,-76.41160
2116,WEAVER & TWIN OAKS,37.03124,-76.41059
2117,WEAVER & MARY PEAKE,37.03172,-76.40815
2118,WEAVER & LANGSTON,37.03214,-76.40381
2119,WEAVER & NEWBY,37.03451,-76.39978
2120,CORPREW & MADISON,36.85049,-76.26509
2121,POWER PLANT & MERCURY,37.03791,-76.40014
2122,TODDS & MERCURY,37.03971,-76.40273
2123,CUNNINGHAM & WATERFORD,37.04188,-76.40225
2125,CUNNINGHAM & CAREY,37.04665,-76.39251
2126,COLISEUM & MERCHANT,37.04478,-76.39009
2127,COLISEUM & MERCURY,37.04351,-76.38973
2128,PRINCESS ANNE & AZALEA GARDEN,36.86700,-76.23371
2129,PINE CHAPEL & FREEMAN,37.03864,-76.38019
2130,PINE CHAPEL & ARMISTEAD,37.04066,-76.37704
2131,ARMISTEAD & FINDLEY,37.03915,-76.37299
2132,LAKE HAMPTON & NEW MARKET CREEK,37.03594,-76.36653
2133,LASALLE & ARMISTEAD,37.03540,-76.36275
2134,KING & LANGLEY,37.04154,-76.34848
2135,KING & RIP RAP,37.03962,-76.34832
2136,KING & KEMPTON,37.03605,-76.34732
2137,KING & PEMBROKE,37.02959,-76.34539
2138,VIRGINIA BEACH & POPLAR HALL,36.85518,-76.19840
2139,BALLENTINE & VIRGINIA BEACH,36.85333,-76.24810
2140,BALLENTINE & VIRGINIA BEACH,36.85335,-76.24832
2141,KECOUGHTAN & NEWPORT NEWS,37.02189,-76.35256
2142,KECOUGHTAN & VICTORIA,37.02036,-76.35266
2143,KECOUGHTAN & COLUMBIA,37.01924,-76.35270
2144,KECOUGHTAN & SUNSET,37.01644,-76.35298
2145,KECOUGHTAN & EARL,37.01445,-76.35303
2146,KECOUGHTAN & IVY HOME,37.01324,-76.35307
2147,KECOUGHTAN & CLYDE,37.01058,-76.35338
2148,KECOUGHTAN & ARMSTRONG,37.00971,-76.35489
2149,KECOUGHTAN & REGENT,37.00930,-76.35631
2150,KECOUGHTAN & LASALLE,37.00835,-76.35950
2151,KECOUGHTAN & EAST,37.00816,-76.36161
2152,KECOUGHTAN & CHEROKEE,37.00807,-76.36287
2153,KECOUGHTAN & ALGONQUIN,37.00782,-76.36612
2154,KECOUGHTAN & ALLEGHANY,37.00766,-76.36821
2155,KECOUGHTAN & HAMPTON ROADS,37.00738,-76.36985
2157,KECOUGHTAN & LITTLE FARMS,37.00492,-76.37450
2158,KECOUGHTAN & POWHATAN,37.00386,-76.37652
2159,KECOUGHTAN & WYTHE,37.00228,-76.37952
2160,KECOUGHTAN & ROBINSON,37.00090,-76.38192
2161,KECOUGHTAN & CLIFTON,36.99951,-76.38502
2162,KECOUGHTAN & HOLLYWOOD,36.99789,-76.38935
2163,KECOUGHTAN & LOCUST,36.99646,-76.39107
2164,KECOUGHTAN & PEAR,36.99479,-76.39302
2165,25TH & HICKORY,36.99362,-76.39441
2166,25TH & MAPLE,36.99240,-76.39586
2167,25TH & BUXTON,36.99060,-76.39796
2168,26TH & OAK,36.98894,-76.40448
2169,26TH & CHESTNUT,36.98806,-76.40669
2170,26TH & ROANOKE,36.98698,-76.40940
2171,26TH & ORCUTT,36.98602,-76.41179
2172,26TH & WICKHAM,36.98525,-76.41374
2173,26TH & MARSHALL,36.98434,-76.41603
2174,26TH & MADISON,36.98327,-76.41874
2175,26TH & JEFFERSON,36.98222,-76.42143
2176,26TH & WASHINGTON,36.97851,-76.43071
2177,WASHINGTON & 30TH,36.98131,-76.43250
2178,WASHINGTON & 32ND,36.98222,-76.43306
2179,WASHINGTON & 34TH,36.98349,-76.43384
2180,25TH & CHESTNUT,36.98722,-76.40648
2181,KECOUGHTAN & PIEDMONT,36.99965,-76.38435
2182,WEAVER & WOODBURY FOREST,37.02939,-76.41453
2183,MALLORY & AL,37.03735,-76.29871
2184,MALLORY & PEMBROKE,37.04010,-76.29475
2200,POWER PLANT & QUEEN,37.03716,-76.39802
2201,QUEEN & CORNELIUS,37.03383,-76.39639
2202,QUEEN & C C SPAULDING,37.03268,-76.39359
2203,QUEEN & INDEPENDENCE,37.02601,-76.38394
2204,QUEEN & INLANDVIEW,37.02535,-76.38110
2205,QUEEN & SALTERS CREEK,37.02385,-76.37590
2206,QUEEN & ADRIAN,37.02383,-76.37451
2207,QUEEN & MCDONALD,37.02574,-76.37019
2208,QUEEN & MICHIGAN,37.02601,-76.36878
2209,MICHIGAN & QUEEN,37.02697,-76.36676
2210,MICHIGAN & LASALLE,37.02877,-76.36687
2211,LASALLE & GEORGIA,37.02853,-76.36301
2212,QUEEN & PATTERSON,37.02603,-76.36134
2213,QUEEN & DOGWOOD,37.02602,-76.35992
2214,QUEEN & MAPLEWOOD,37.02600,-76.35805
2215,QUEEN & BACK RIVER,37.02592,-76.35542
2216,QUEEN & STEWART,37.02577,-76.35351
2217,PEMBROKE & WINE,37.03037,-76.34429
2218,PEMBROKE & WASHINGTON,37.03076,-76.34208
2219,PEMBROKE & CENTER,37.03091,-76.34121
2220,PEMBROKE & RIVER,37.03131,-76.33917
2221,PEMBROKE & HOLLY,37.03296,-76.33376
2222,PEMBROKE & JUNIPER,37.03302,-76.33142
2223,PEMBROKE & CYPRESS,37.03305,-76.32983
2224,MERCURY & OLD POINT,37.03126,-76.32485
2225,MERCURY & HALIFAX,37.02972,-76.32433
2226,MERCURY & WOODLAND,37.02790,-76.32375
2227,WOODLAND & OLD BUCKROE,37.02564,-76.32490
2228,PEMBROKE & HOLLY,37.03306,-76.33354
2230,MALLORY & MERCURY,37.02124,-76.31854
2231,BLACK & MCCLELLAN (VA),37.01596,-76.33285
2232,MALLORY & COUNTY,37.01936,-76.32133
2233,GREENWOOD & SUNRISE,36.80030,-76.36672
2234,ROOSEVELT & STRATFORD,36.79291,-76.35588
2235,MCCLELLAN & HARRIS,37.01790,-76.33233
2236,EMANCIPATION & MARSHALL,37.02256,-76.33078
2237,VICTORY & DEEP CREEK,36.79615,-76.33471
2238,PEMBROKE & OAKCREST,37.03621,-76.31737
2239,TODDS & LYNNHAVEN,37.04037,-76.40760
2240,COUNTY & FRISSELL 1,37.02220,-76.32580
2241,COUNTY & FRISSELL 2,37.02194,-76.32536
2242,COUNTY & BAINBRIDGE,37.02090,-76.32360
2244,MALLORY & WILLIAMS,37.01771,-76.32380
2245,MALLORY & MELLEN,37.01866,-76.32239
2247,MALLORY & SEWELL,37.02073,-76.31911
2248,PEMBROKE & MERCURY,37.03321,-76.32405
2249,COUNTY & MALLORY,37.01930,-76.32151
2251,MERCURY & WOODLAND,37.02789,-76.32346
2252,MERCURY & OAKLAND,37.03032,-76.32431
2253,MERCURY & OLD POINT,37.03111,-76.32457
2254,ELM & DUKE,36.82758,-76.31252
2255,PEMBROKE & CALHOUN,37.03320,-76.32724
2259,ARMISTEAD & QUEEN,37.02561,-76.34956
2260,QUEEN & ARMISTEAD,37.02575,-76.35047
2261,QUEEN & STEWART,37.02585,-76.35327
2262,QUEEN & BACKRIVER,37.02607,-76.35630
2263,QUEEN & MAPLEWOOD,37.02609,-76.35824
2264,QUEEN & DOGWOOD,37.02611,-76.35994
2265,QUEEN & PATTERSON,37.02612,-76.36111
2266,LASALLE & GEORGIA,37.02835,-76.36290
2267,MICHIGAN & LASALLE,37.02891,-76.36705
2268,MICHIGAN & QUEEN,37.02704,-76.36727
2269,QUEEN & BENTON,37.02621,-76.36824
2270,QUEEN & MCDONALD,37.02588,-76.37002
2271,QUEEN & RED ROBIN,37.02495,-76.37231
2272,QUEEN & ADRIAN,37.02396,-76.37431
2274,QUEEN & INLANDVIEW (Tidewater Apt.),37.02578,-76.38194
2275,QUEEN & BUCKINGHAM,37.02606,-76.38507
2276,AIRLINE & HYMAN,36.81125,-76.36323
2277,POWER PLANT & PINE CHAPEL,37.03444,-76.39257
2278,AIRLINE & WESTGATE PLAZA,36.80985,-76.36683
2279,EXECUTIVE & CUNNINGHAM 1,37.04641,-76.39632
2280,EXECUTIVE & CUNNINGHAM 2,37.04834,-76.39701
2281,EXECUTIVE & MARCELLA,37.04978,-76.39755
2282,MARCELLA & HARTFORD,37.05009,-76.39623
2283,COLISEUM & MARCELLA,37.04949,-76.39164
2284,AIRLINE & CHOWAN,36.81075,-76.36429
2285,BOUNDARY & ARMISTEAD,37.27637,-76.70829
2286,COLONIAL & 23RD,36.87020,-76.29150
2287,COLONIAL & 22ND,36.87017,-76.29139
2288,BALLENTINE & PRINCESS ANNE,36.85911,-76.24953
2289,WOODLAND & OLD BUCKROE,37.02520,-76.32517
2290,MALLORY & KELLY,37.02264,-76.31626
2291,MALLORY & CHAMBERLIN,37.02398,-76.31503
2292,MALLORY & SHERWOOD,37.02598,-76.31362
2293,MALLORY & WILSON,37.02775,-76.31241
2294,MALLORY & PRIMROSE,37.02925,-76.31093
2295,MALLORY & BERKLEY,37.03058,-76.30902
2297,MALLORY & SARGEANT,37.03274,-76.30573
2298,MALLORY & DARBY,37.03443,-76.30314
2299,MALLORY & RUST,37.03612,-76.30059
2300,28TH & HUNTINGTON,36.98034,-76.42982
2301,JEFFERSON & 28TH,36.98401,-76.42261
2302,JEFFERSON & 30TH,36.98462,-76.42298
2303,JEFFERSON & 32ND,36.98615,-76.42393
2304,JEFFERSON & 35TH,36.98763,-76.42484
2305,35TH & MADISON,36.98887,-76.42241
2306,35TH & MARSHALL,36.98994,-76.41973
2307,35TH & WICKHAM,36.99100,-76.41704
2308,35TH & ORCUTT,36.99163,-76.41547
2309,35TH & ROANOKE,36.99273,-76.41271
2310,35TH & CHESTNUT,36.99363,-76.41045
2311,35TH & ABERDEEN,36.99471,-76.40905
2312,35TH & ACORN,36.99601,-76.40762
2313,SHELL & PARRISH,36.99763,-76.40585
2314,SHELL & GREENLAWN,36.99938,-76.40393
2315,PEMBROKE & ABERDEEN,37.00165,-76.40229
2317,PEMBROKE & CHILDS,37.00490,-76.39737
2318,PEMBROKE & GREENBRIAR,37.00660,-76.39476
2319,G & PEMBROKE,37.00794,-76.39131
2320,G & FINLAND,37.00665,-76.39038
2321,G & SHELL,37.00416,-76.38954
2322,SHELL & PENNSYLVANIA,37.00437,-76.38747
2323,SHELL & ROBINSON,37.00503,-76.38570
2324,SHELL & LOMBARD,37.00605,-76.38405
2325,SHELL & CHESTERFIELD,37.00728,-76.38216
2326,SHELL & POWHATAN,37.00823,-76.38057
2327,SHELL & WINONA (Shell Apts.),37.00954,-76.37850
2328,SHELL & CELEY,37.01046,-76.37707
2329,SHELL & MIDDLEBORO,37.01127,-76.37581
2330,SHELL & RALEIGH,37.01214,-76.37439
2331,SHELL & MELVILLE,37.01347,-76.37231
2332,VICTORIA & ALLEGHANY,37.01227,-76.36848
2333,VICTORIA & ALGONQUIN,37.01358,-76.36606
2334,VICTORIA & HOMESTEAD,37.01451,-76.36434
2335,LASALLE & ERVIN,37.01726,-76.36158
2336,SHELL & LASALLE,37.01952,-76.36262
2337,SHELL & WORSTER,37.02031,-76.36137
2338,SHELL & NEWPORT NEWS,37.02182,-76.35897
2339,NEWPORT NEWS & BACK RIVER,37.02192,-76.35619
2340,NEWPORT NEWS & KECOUGHTAN,37.02187,-76.35296
2341,BALLENTINE & PRINCESS ANNE,36.85913,-76.24941
2342,NEWPORT NEWS & ENGLAND,37.02212,-76.35852
2343,SHELL & WORSTER,37.02010,-76.36189
2344,SHELL & LASALLE,37.01965,-76.36261
2345,LASALLE & MOORE,37.01776,-76.36215
2346,VICTORIA & HOMESTEAD,37.01500,-76.36376
2347,VICTORIA & ALGONQUIN,37.01362,-76.36636
2348,VICTORIA & ALLEGHANY,37.01226,-76.36886
2349,HAMPTON ROADS & SHELL,37.01398,-76.37095
2351,SHELL & GARY,37.01196,-76.37486
2352,SHELL & CELEY,37.01064,-76.37697
2353,SHELL & WINONA (Shell Apts),37.00973,-76.37840
2354,SHELL & POWHATAN,37.00850,-76.38034
2355,SHELL & DALE,37.00724,-76.38240
2356,SHELL & MARYLAND,37.00611,-76.38415
2357,SHELL & KENTUCKY,37.00522,-76.38559
2358,SHELL & DAY,37.00426,-76.38871
2359,G & MIMOSA,37.00506,-76.38972
2360,G & FINLAND,37.00650,-76.39021
2361,G & PEMBROKE,37.00849,-76.39170
2362,PEMBROKE & PLUM,37.00640,-76.39525
2363,PEMBROKE & CHILDS,37.00481,-76.39769
2364,PEMBROKE & ABERDEEN,37.00184,-76.40220
2365,SHELL & GREENLAWN,36.99944,-76.40402
2366,SHELL & MAPLE,36.99873,-76.40481
2367,SHELL & PARRISH,36.99752,-76.40612
2368,35TH & ACORN,36.99621,-76.40755
2369,35TH & ABERDEEN,36.99491,-76.40899
